truckid,driverid,rdate,miles,gas,mpg
A12,A12,sep09,9561,2862,3.34067086
A12,A12,aug09,13804,2862,4.823200559
A12,A12,jul09,14493,2862,5.0639413
A12,A12,jun09,11454,2862,4.002096436
A12,A12,may09,11565,2862,4.040880503
A12,A12,apr09,13441,2862,4.696366177
A12,A12,mar09,13581,2862,4.745283019
A12,A12,feb09,12415,2862,4.337875611
A12,A12,jan09,9761,2862,3.410552061
A13,A13,jun13,9740,1792,5.435267857
A13,A13,may13,14663,2873,5.10372433
A13,A13,apr13,15470,3504,4.414954338
A13,A13,mar13,10682,2249,4.749666518
A13,A13,feb13,13177,2583,5.101432443
A13,A13,jan13,11656,2343,4.974818609
A13,A13,dec12,10189,2127,4.790314998
A13,A13,nov12,11652,2698,4.318754633
A13,A13,oct12,12238,2805,4.362923351
A13,A13,sep12,15263,2843,5.368624692
A13,A13,aug12,12663,2560,4.946484375
A13,A13,jul12,11815,2428,4.866144975
A13,A13,jun12,9292,1918,4.844629823
A13,A13,may12,8977,1671,5.372232196
A13,A13,apr12,13525,2785,4.856373429
A13,A13,mar12,12792,2592,4.935185185
A13,A13,feb12,9401,1639,5.735814521
A13,A13,jan12,11129,2270,4.902643172
A13,A13,dec11,14602,2672,5.464820359
A13,A13,nov11,9535,1946,4.89979445
A13,A13,oct11,10748,2004,5.363273453
A13,A13,sep11,14279,2905,4.915318417
A13,A13,aug11,14843,3393,4.374594754
A13,A13,jul11,10146,1991,5.095931693
A13,A13,jun11,14361,1875,7.6592
A13,A13,may11,13128,1875,7.0016
A13,A13,apr11,13355,1875,7.122666667
A13,A13,mar11,10276,1875,5.480533333
A13,A13,feb11,14076,1875,7.5072
A13,A13,jan11,11518,1875,6.142933333
A13,A13,dec10,12712,1875,6.779733333
A13,A13,nov10,13363,1875,7.126933333
A13,A13,oct10,14212,1875,7.579733333
A13,A13,sep10,12982,1875,6.923733333
A13,A13,aug10,11484,1875,6.1248
A13,A13,jul10,9435,1875,5.032
A13,A13,jun10,10188,1875,5.4336
A13,A13,may10,13542,1875,7.2224
A13,A13,apr10,10674,1875,5.6928
A13,A13,mar10,11441,1875,6.101866667
A13,A13,feb10,14445,1875,7.704
A13,A13,jan10,14152,1875,7.547733333
A13,A13,dec09,14190,1875,7.568
A13,A13,nov09,14367,1875,7.6624
A13,A13,oct09,10361,1875,5.525866667
A13,A13,sep09,10989,1875,5.8608
A13,A13,aug09,12689,1875,6.767466667
A13,A13,jul09,13041,1875,6.9552
A13,A13,jun09,10264,1875,5.474133333
A13,A13,may09,11300,1875,6.026666667
A13,A13,apr09,11264,1875,6.007466667
A13,A13,mar09,9740,1875,5.194666667
A13,A13,feb09,10200,1875,5.44
A13,A13,jan09,12093,1875,6.4496
A14,A14,jun13,10608,1822,5.822173436
A14,A14,may13,12746,2558,4.982799062
A14,A14,apr13,8908,1700,5.24
A14,A14,mar13,10716,2125,5.042823529
A14,A14,feb13,12053,2214,5.443992773
A14,A14,jan13,10001,1940,5.155154639
A14,A14,dec12,11940,2328,5.128865979
A14,A14,nov12,8447,1523,5.546290217
A14,A14,oct12,10940,2120,5.160377358
A14,A14,sep12,11418,2183,5.230416858
A14,A14,aug12,12087,2480,4.873790323
A14,A14,jul12,13697,2846,4.812719606
A14,A14,jun12,14453,2759,5.238492207
A14,A14,may12,13459,2372,5.674114671
A14,A14,apr12,13940,2703,5.157232704
A14,A14,mar12,10050,1940,5.180412371
A14,A14,feb12,11261,2106,5.347103514
A14,A14,jan12,12325,2443,5.045026607
A14,A14,dec11,13985,2829,4.943442913
A14,A14,nov11,15216,2970,5.123232323
A14,A14,oct11,12561,2428,5.17339374
A14,A14,sep11,11970,2538,4.716312057
A14,A14,aug11,9717,1720,5.649418605
A14,A14,jul11,11505,2269,5.070515646
A14,A14,jun11,14161,2575,5.499417476
A14,A14,may11,11334,2575,4.401553398
A14,A14,apr11,13776,2575,5.349902913
A14,A14,mar11,13279,2575,5.156893204
A14,A14,feb11,11853,2575,4.603106796
A14,A14,jan11,12475,2575,4.844660194
A14,A14,dec10,10057,2575,3.905631068
A14,A14,nov10,11709,2575,4.547184466
A14,A14,oct10,13937,2575,5.412427184
A14,A14,sep10,11802,2575,4.583300971
A14,A14,aug10,14215,2575,5.52038835
A14,A14,jul10,8634,2575,3.353009709
A14,A14,jun10,12756,2575,4.953786408
A14,A14,may10,14039,2575,5.452038835
A14,A14,apr10,12437,2575,4.829902913
A14,A14,mar10,10443,2575,4.055533981
A14,A14,feb10,10786,2575,4.188737864
A14,A14,jan10,9175,2575,3.563106796
A14,A14,dec09,8955,2575,3.477669903
A14,A14,nov09,15503,2575,6.020582524
A14,A14,oct09,11589,2575,4.500582524
A14,A14,sep09,10502,2575,4.078446602
A14,A14,aug09,13955,2575,5.419417476
A14,A14,jul09,14034,2575,5.450097087
A14,A14,jun09,10224,2575,3.970485437
A14,A14,may09,12374,2575,4.805436893
A14,A14,apr09,15373,2575,5.970097087
A14,A14,mar09,13775,2575,5.349514563
A14,A14,feb09,9477,2575,3.68038835
A14,A14,jan09,13013,2575,5.053592233
A15,A15,jun13,9650,2025,4.765432099
A15,A15,may13,12659,2733,4.63190633
A15,A15,apr13,9978,2130,4.684507042
A15,A15,mar13,9558,1645,5.810334347
A15,A15,feb13,10328,2062,5.008729389
A15,A15,jan13,12379,2901,4.267149259
A15,A15,dec12,13393,2854,4.692711983
A15,A15,nov12,11085,2354,4.709005947
A15,A15,oct12,11291,2270,4.974008811
A15,A15,sep12,14695,2730,5.382783883
A15,A15,aug12,11972,2111,5.671245855
A15,A15,jul12,11709,2264,5.171819788
A15,A15,jun12,10511,2060,5.102427184
A15,A15,may12,10346,2115,4.891725768
A15,A15,apr12,14244,2778,5.127429806
A15,A15,mar12,13557,3069,4.417399804
A15,A15,feb12,9558,1705,5.605865103
A15,A15,jan12,9724,1815,5.357575758
A15,A15,dec11,10809,2065,5.234382567
A15,A15,nov11,12666,2471,5.125859976
A15,A15,oct11,12856,2806,4.581610834
A15,A15,sep11,13038,2491,5.234042553
A15,A15,aug11,12797,2652,4.825414781
A15,A15,jul11,14866,2837,5.240042298
A15,A15,jun11,12727,2449,5.196815027
A15,A15,may11,13585,2449,5.547162107
A15,A15,apr11,14003,2449,5.717844018
A15,A15,mar11,12943,2449,5.285014292
A15,A15,feb11,11247,2449,4.592486729
A15,A15,jan11,11872,2449,4.847692936
A15,A15,dec10,14387,2449,5.874642711
A15,A15,nov10,13920,2449,5.683952634
A15,A15,oct10,12181,2449,4.973866884
A15,A15,sep10,9069,2449,3.70314414
A15,A15,aug10,12150,2449,4.961208657
A15,A15,jul10,12407,2449,5.066149449
A15,A15,jun10,11377,2449,4.64556962
A15,A15,may10,14418,2449,5.887300939
A15,A15,apr10,8519,2449,3.478562679
A15,A15,mar10,12685,2449,5.179665169
A15,A15,feb10,12749,2449,5.205798285
A15,A15,jan10,12823,2449,5.2360147
A15,A15,dec09,11441,2449,4.671702736
A15,A15,nov09,12497,2449,5.102899143
A15,A15,oct09,11021,2449,4.500204165
A15,A15,sep09,12264,2449,5.007758269
A15,A15,aug09,11811,2449,4.82278481
A15,A15,jul09,13756,2449,5.616986525
A15,A15,jun09,13123,2449,5.358513679
A15,A15,may09,10514,2449,4.29318089
A15,A15,apr09,13754,2449,5.616169865
A15,A15,mar09,10062,2449,4.108615762
A15,A15,feb09,14541,2449,5.937525521
A15,A15,jan09,9521,2449,3.887709269
A16,A16,jun13,10953,2066,5.301548887
A16,A16,may13,12703,2712,4.68399705
A16,A16,apr13,9064,1617,5.605442177
A16,A16,mar13,9755,1974,4.941742655
A16,A16,feb13,12635,2752,4.591206395
A16,A16,jan13,10183,2030,5.016256158
A16,A16,dec12,14283,3270,4.367889908
A16,A16,nov12,14396,2535,5.678895464
A16,A16,oct12,10725,2531,4.237455551
A16,A16,sep12,13795,2873,4.801601114
A16,A16,aug12,13559,2454,5.525264874
A16,A16,jul12,13660,2940,4.646258503
A16,A16,jun12,9571,1649,5.804123711
A16,A16,may12,10179,1878,5.420127796
A16,A16,apr12,14000,2898,4.830917874
A16,A16,mar12,10235,1893,5.406761754
A16,A16,feb12,13176,2537,5.193535672
A16,A16,jan12,13265,2593,5.115696105
A16,A16,dec11,15168,3124,4.8553137
A16,A16,nov11,11458,2264,5.060954064
A16,A16,oct11,10616,2211,4.801447309
A16,A16,sep11,11662,2346,4.971014493
A16,A16,aug11,8460,1946,4.347379239
A16,A16,jul11,12023,2839,4.234941881
A16,A16,jun11,9630,2399,4.014172572
A16,A16,may11,11037,2399,4.600666945
A16,A16,apr11,13287,2399,5.538557732
A16,A16,mar11,12534,2399,5.224676949
A16,A16,feb11,10320,2399,4.301792414
A16,A16,jan11,10555,2399,4.399749896
A16,A16,dec10,11794,2399,4.91621509
A16,A16,nov10,15247,2399,6.355564819
A16,A16,oct10,13428,2399,5.597332222
A16,A16,sep10,8330,2399,3.472280117
A16,A16,aug10,13123,2399,5.470195915
A16,A16,jul10,8546,2399,3.562317632
A16,A16,jun10,12627,2399,5.263443101
A16,A16,may10,10285,2399,4.287203001
A16,A16,apr10,10466,2399,4.362651105
A16,A16,mar10,11318,2399,4.717799083
A16,A16,feb10,12895,2399,5.375156315
A16,A16,jan10,12701,2399,5.294289287
A16,A16,dec09,10883,2399,4.536473531
A16,A16,nov09,12507,2399,5.213422259
A16,A16,oct09,14050,2399,5.85660692
A16,A16,sep09,13360,2399,5.568987078
A16,A16,aug09,9636,2399,4.016673614
A16,A16,jul09,9381,2399,3.910379325
A16,A16,jun09,13205,2399,5.504376824
A16,A16,may09,12232,2399,5.098791163
A16,A16,apr09,11772,2399,4.907044602
A16,A16,mar09,14380,2399,5.994164235
A16,A16,feb09,11671,2399,4.864943727
A16,A16,jan09,11362,2399,4.736140058
A17,A17,jun13,12939,2823,4.583421892
A17,A17,may13,10500,2050,5.12195122
A17,A17,apr13,12940,2384,5.427852349
A17,A17,mar13,15294,3311,4.619148294
A17,A17,feb13,13086,2420,5.407438017
A17,A17,jan13,9767,1865,5.236997319
A17,A17,dec12,12183,2479,4.914481646
A17,A17,nov12,10748,2003,5.365951073
A17,A17,oct12,11610,2656,4.37123494
A17,A17,sep12,14041,2771,5.067123782
A17,A17,aug12,15006,3126,4.800383877
A17,A17,jul12,9956,2358,4.222222222
A17,A17,jun12,8477,1616,5.245668317
A17,A17,may12,9097,1618,5.6223733
A17,A17,apr12,14067,3238,4.344348363
A17,A17,mar12,11660,1975,5.903797468
A17,A17,feb12,10627,1961,5.419173891
A17,A17,jan12,13184,2412,5.466003317
A17,A17,dec11,10614,1941,5.468315301
A17,A17,nov11,14447,2988,4.835006693
A17,A17,oct11,11587,2252,5.145204263
A17,A17,sep11,14421,2726,5.290168745
A17,A17,aug11,13579,2714,5.003316139
A17,A17,jul11,14323,2600,5.508846154
A17,A17,jun11,11700,2597,4.505198306
A17,A17,may11,11168,2597,4.300346554
A17,A17,apr11,11049,2597,4.254524451
A17,A17,mar11,14342,2597,5.522525992
A17,A17,feb11,12022,2597,4.629187524
A17,A17,jan11,10319,2597,3.973430882
A17,A17,dec10,9874,2597,3.802079322
A17,A17,nov10,9572,2597,3.685791298
A17,A17,oct10,12386,2597,4.769349249
A17,A17,sep10,15079,2597,5.806314979
A17,A17,aug10,14002,2597,5.391605699
A17,A17,jul10,10889,2597,4.192914902
A17,A17,jun10,12787,2597,4.923758183
A17,A17,may10,14577,2597,5.613015017
A17,A17,apr10,14002,2597,5.391605699
A17,A17,mar10,8268,2597,3.183673469
A17,A17,feb10,9787,2597,3.76857913
A17,A17,jan10,13290,2597,5.117443204
A17,A17,dec09,10828,2597,4.169426261
A17,A17,nov09,15174,2597,5.842895649
A17,A17,oct09,14343,2597,5.522911051
A17,A17,sep09,13501,2597,5.198690797
A17,A17,aug09,14457,2597,5.566807855
A17,A17,jul09,15436,2597,5.943781286
A17,A17,jun09,13804,2597,5.315363881
A17,A17,may09,11873,2597,4.571813631
A17,A17,apr09,9663,2597,3.720831729
A17,A17,mar09,9738,2597,3.749711205
A17,A17,feb09,12157,2597,4.681170581
A17,A17,jan09,13581,2597,5.229495572
A18,A18,jun13,11102,2319,4.787408366
A18,A18,may13,13608,2306,5.901127493
A18,A18,apr13,12962,2925,4.431452991
A18,A18,mar13,10117,1766,5.728765572
A18,A18,feb13,14186,2875,4.93426087
A18,A18,jan13,13154,2354,5.587935429
A18,A18,dec12,12966,2570,5.045136187
A18,A18,nov12,11874,2127,5.582510578
A18,A18,oct12,9775,1982,4.931886983
A18,A18,sep12,10021,1740,5.759195402
A18,A18,aug12,10817,2308,4.686741768
A18,A18,jul12,14402,2621,5.494849294
A18,A18,jun12,15294,2842,5.381421534
A18,A18,may12,13312,2609,5.102338061
A18,A18,apr12,11498,2276,5.051845343
A18,A18,mar12,12424,2242,5.541480821
A18,A18,feb12,9775,1917,5.099113198
A18,A18,jan12,14494,2865,5.058987784
A18,A18,dec11,14128,3045,4.639737274
A18,A18,nov11,14213,2929,4.852509389
A18,A18,oct11,13144,2814,4.670931059
A18,A18,sep11,12013,2358,5.094571671
A18,A18,aug11,12630,2589,4.878331402
A18,A18,jul11,14180,2865,4.94938918
A18,A18,jun11,10132,1635,6.196941896
A18,A18,may11,15172,1635,9.279510703
A18,A18,apr11,13558,1635,8.29235474
A18,A18,mar11,10963,1635,6.705198777
A18,A18,feb11,11346,1635,6.939449541
A18,A18,jan11,12782,1635,7.817737003
A18,A18,dec10,12393,1635,7.579816514
A18,A18,nov10,13761,1635,8.416513761
A18,A18,oct10,9978,1635,6.102752294
A18,A18,sep10,13014,1635,7.959633028
A18,A18,aug10,13374,1635,8.179816514
A18,A18,jul10,9047,1635,5.533333333
A18,A18,jun10,10293,1635,6.295412844
A18,A18,may10,13481,1635,8.245259939
A18,A18,apr10,10724,1635,6.559021407
A18,A18,mar10,14237,1635,8.70764526
A18,A18,feb10,14405,1635,8.810397554
A18,A18,jan10,11025,1635,6.743119266
A18,A18,dec09,10536,1635,6.444036697
A18,A18,nov09,10050,1635,6.146788991
A18,A18,oct09,15270,1635,9.339449541
A18,A18,sep09,9483,1635,5.8
A18,A18,aug09,9382,1635,5.7382263
A18,A18,jul09,9747,1635,5.96146789
A18,A18,jun09,14601,1635,8.930275229
A18,A18,may09,11378,1635,6.959021407
A18,A18,apr09,12331,1635,7.541896024
A18,A18,mar09,11934,1635,7.299082569
A18,A18,feb09,10058,1635,6.151681957
A18,A18,jan09,9930,1635,6.073394495
A19,A19,jun13,14295,3446,4.14828787
A19,A19,may13,10177,2016,5.048115079
A19,A19,apr13,11218,2117,5.29900803
A19,A19,mar13,13200,2317,5.697022011
A19,A19,feb13,14013,2381,5.885342293
A19,A19,jan13,13982,2759,5.067778181
A19,A19,dec12,11251,2206,5.100181324
A19,A19,nov12,12368,2784,4.442528736
A19,A19,oct12,11097,2374,4.674389217
A19,A19,sep12,11291,2363,4.77824799
A19,A19,aug12,11178,2316,4.82642487
A19,A19,jul12,13677,2464,5.550730519
A19,A19,jun12,13771,3013,4.570527713
A19,A19,may12,9894,2130,4.645070423
A19,A19,apr12,12769,2310,5.527705628
A19,A19,mar12,15209,3164,4.806890013
A19,A19,feb12,10918,2054,5.315481986
A19,A19,jan12,11727,2554,4.591620987
A19,A19,dec11,10466,2108,4.964895636
A19,A19,nov11,11961,2436,4.910098522
A19,A19,oct11,13446,2399,5.604835348
A19,A19,sep11,13655,2523,5.412207689
A19,A19,aug11,11565,2062,5.608632396
A19,A19,jul11,11846,2554,4.638214565
A19,A19,jun11,11172,2411,4.633761925
A19,A19,may11,9667,2411,4.00953961
A19,A19,apr11,12490,2411,5.180423061
A19,A19,mar11,14576,2411,6.045624222
A19,A19,feb11,11483,2411,4.762754044
A19,A19,jan11,10914,2411,4.526752385
A19,A19,dec10,10600,2411,4.396515968
A19,A19,nov10,13785,2411,5.717544587
A19,A19,oct10,12882,2411,5.343011199
A19,A19,sep10,11738,2411,4.868519287
A19,A19,aug10,10525,2411,4.365408544
A19,A19,jul10,11889,2411,4.931148901
A19,A19,jun10,13496,2411,5.597677312
A19,A19,may10,11141,2411,4.620904189
A19,A19,apr10,9088,2411,3.769390294
A19,A19,mar10,15029,2411,6.233513065
A19,A19,feb10,10099,2411,4.188718374
A19,A19,jan10,11548,2411,4.789713812
A19,A19,dec09,13209,2411,5.478639569
A19,A19,nov09,14041,2411,5.823724596
A19,A19,oct09,13187,2411,5.469514724
A19,A19,sep09,13418,2411,5.565325591
A19,A19,aug09,14805,2411,6.140605558
A19,A19,jul09,10647,2411,4.416009954
A19,A19,jun09,10506,2411,4.357527997
A19,A19,may09,14366,2411,5.958523434
A19,A19,apr09,11692,2411,4.849440066
A19,A19,mar09,9662,2411,4.007465782
A19,A19,feb09,13025,2411,5.402322688
A19,A19,jan09,14709,2411,6.100788055
A20,A20,jun13,11706,2773,4.221420844
A20,A20,may13,9558,1905,5.017322835
A20,A20,apr13,13918,2506,5.55387071
A20,A20,mar13,9759,2183,4.470453504
A20,A20,feb13,10400,2064,5.03875969
A20,A20,jan13,11373,2388,4.762562814
A20,A20,dec12,11929,2199,5.424738518
A20,A20,nov12,11631,2505,4.643113772
A20,A20,oct12,13305,2321,5.732442913
A20,A20,sep12,13102,2567,5.104012466
A20,A20,aug12,12587,2768,4.54732659
A20,A20,jul12,9408,1828,5.146608315
A20,A20,jun12,12078,2555,4.727201566
A20,A20,may12,10307,2393,4.307145842
A20,A20,apr12,10258,2160,4.749074074
A20,A20,mar12,13097,2507,5.224172318
A20,A20,feb12,13461,2569,5.239782016
A20,A20,jan12,11174,2533,4.411369917
A20,A20,dec11,14441,2886,5.003811504
A20,A20,nov11,9850,2341,4.207603588
A20,A20,oct11,12629,2402,5.257701915
A20,A20,sep11,11886,2123,5.598681112
A20,A20,aug11,9745,2039,4.77930358
A20,A20,jul11,14094,2812,5.012091038
A20,A20,jun11,11341,2884,3.932385576
A20,A20,may11,14029,2884,4.864424411
A20,A20,apr11,12441,2884,4.313800277
A20,A20,mar11,9194,2884,3.187933426
A20,A20,feb11,12037,2884,4.17371706
A20,A20,jan11,9301,2884,3.225034674
A20,A20,dec10,9667,2884,3.351941748
A20,A20,nov10,12593,2884,4.366504854
A20,A20,oct10,11538,2884,4.000693481
A20,A20,sep10,10890,2884,3.776005548
A20,A20,aug10,9648,2884,3.345353675
A20,A20,jul10,10343,2884,3.586338419
A20,A20,jun10,13278,2884,4.604022191
A20,A20,may10,10714,2884,3.714979196
A20,A20,apr10,10615,2884,3.680651872
A20,A20,mar10,12643,2884,4.383841886
A20,A20,feb10,9618,2884,3.334951456
A20,A20,jan10,14041,2884,4.868585298
A20,A20,dec09,13719,2884,4.756934813
A20,A20,nov09,13023,2884,4.515603329
A20,A20,oct09,10010,2884,3.470873786
A20,A20,sep09,10894,2884,3.77739251
A20,A20,aug09,12844,2884,4.453536755
A20,A20,jul09,12603,2884,4.369972261
A20,A20,jun09,10839,2884,3.758321775
A20,A20,may09,15217,2884,5.276352288
A20,A20,apr09,11629,2884,4.032246879
A20,A20,mar09,12362,2884,4.286407767
A20,A20,feb09,10562,2884,3.662274619
A20,A20,jan09,12167,2884,4.218793343
A21,A21,jun13,13179,3273,4.026581118
A21,A21,may13,9936,1725,5.76
A21,A21,apr13,9924,1931,5.139306059
A21,A21,mar13,15672,2796,5.605150215
A21,A21,feb13,11783,2349,5.016177097
A21,A21,jan13,14221,2630,5.407224335
A21,A21,dec12,10360,2160,4.796296296
A21,A21,nov12,9082,1834,4.952017448
A21,A21,oct12,14591,3247,4.49368648
A21,A21,sep12,14128,2757,5.124410591
A21,A21,aug12,15150,2871,5.276907001
A21,A21,jul12,13769,2785,4.943985637
A21,A21,jun12,13190,2345,5.624733475
A21,A21,may12,12877,2725,4.725504587
A21,A21,apr12,11059,2306,4.795750217
A21,A21,mar12,10953,2557,4.283535393
A21,A21,feb12,13975,2715,5.14732965
A21,A21,jan12,13602,2655,5.123163842
A21,A21,dec11,12821,2552,5.023902821
A21,A21,nov11,13927,2654,5.247550867
A21,A21,oct11,10862,1988,5.463782696
A21,A21,sep11,14131,2781,5.081265732
A21,A21,aug11,12918,2615,4.939961759
A21,A21,jul11,11433,2231,5.124607799
A21,A21,jun11,12053,3193,3.774819919
A21,A21,may11,12064,3193,3.778264955
A21,A21,apr11,12368,3193,3.873473223
A21,A21,mar11,10793,3193,3.380206702
A21,A21,feb11,12896,3193,4.038834951
A21,A21,jan11,9479,3193,2.968681491
A21,A21,dec10,10478,3193,3.281553398
A21,A21,nov10,12078,3193,3.782649546
A21,A21,oct10,11438,3193,3.582211087
A21,A21,sep10,9669,3193,3.028186658
A21,A21,aug10,10239,3193,3.206702161
A21,A21,jul10,10819,3193,3.388349515
A21,A21,jun10,11332,3193,3.549013467
A21,A21,may10,13522,3193,4.234888819
A21,A21,apr10,13773,3193,4.313498277
A21,A21,mar10,9547,3193,2.989978077
A21,A21,feb10,15006,3193,4.699655496
A21,A21,jan10,10396,3193,3.25587222
A21,A21,dec09,11477,3193,3.594425305
A21,A21,nov09,9462,3193,2.963357344
A21,A21,oct09,12166,3193,3.810209834
A21,A21,sep09,9095,3193,2.848418415
A21,A21,aug09,15262,3193,4.77983088
A21,A21,jul09,9975,3193,3.124021297
A21,A21,jun09,10661,3193,3.33886627
A21,A21,may09,13630,3193,4.268712809
A21,A21,apr09,11104,3193,3.477607266
A21,A21,mar09,12373,3193,3.875039148
A21,A21,feb09,10493,3193,3.286251174
A21,A21,jan09,12136,3193,3.800814281
A22,A22,jun13,11038,2438,4.527481542
A22,A22,may13,13641,2530,5.391699605
A22,A22,apr13,10195,2399,4.24968737
A22,A22,mar13,13610,2894,4.702833449
A22,A22,feb13,11232,2467,4.552898257
A22,A22,jan13,12822,2451,5.231334149
A22,A22,dec12,9512,2138,4.449017774
A22,A22,nov12,13699,2779,4.929471033
A22,A22,oct12,13256,2610,5.078927203
A22,A22,sep12,14394,2503,5.750699161
A22,A22,aug12,9147,1817,5.034122179
A22,A22,jul12,11416,2070,5.514975845
A22,A22,jun12,9557,1705,5.605278592
A22,A22,may12,15220,3162,4.813409235
A22,A22,apr12,11547,2806,4.115110478
A22,A22,mar12,8926,1598,5.585732165
A22,A22,feb12,10329,2064,5.004360465
A22,A22,jan12,12067,2477,4.871618894
A22,A22,dec11,9825,2128,4.617011278
A22,A22,nov11,14968,2940,5.091156463
A22,A22,oct11,11441,2286,5.004811899
A22,A22,sep11,10683,1963,5.442180336
A22,A22,aug11,10295,1958,5.257916241
A22,A22,jul11,11065,2452,4.512642741
A22,A22,jun11,10415,3080,3.381493506
A22,A22,may11,14178,3080,4.603246753
A22,A22,apr11,10026,3080,3.255194805
A22,A22,mar11,11194,3080,3.634415584
A22,A22,feb11,11290,3080,3.665584416
A22,A22,jan11,14323,3080,4.650324675
A22,A22,dec10,10889,3080,3.53538961
A22,A22,nov10,12040,3080,3.909090909
A22,A22,oct10,14351,3080,4.659415584
A22,A22,sep10,12703,3080,4.124350649
A22,A22,aug10,10212,3080,3.315584416
A22,A22,jul10,14358,3080,4.661688312
A22,A22,jun10,13298,3080,4.317532468
A22,A22,may10,13718,3080,4.453896104
A22,A22,apr10,12073,3080,3.919805195
A22,A22,mar10,15177,3080,4.927597403
A22,A22,feb10,11091,3080,3.600974026
A22,A22,jan10,12640,3080,4.103896104
A22,A22,dec09,12774,3080,4.147402597
A22,A22,nov09,12322,3080,4.000649351
A22,A22,oct09,13678,3080,4.440909091
A22,A22,sep09,10432,3080,3.387012987
A22,A22,aug09,11446,3080,3.716233766
A22,A22,jul09,12489,3080,4.05487013
A22,A22,jun09,13041,3080,4.234090909
A22,A22,may09,13560,3080,4.402597403
A22,A22,apr09,10230,3080,3.321428571
A22,A22,mar09,9776,3080,3.174025974
A22,A22,feb09,14677,3080,4.76525974
A22,A22,jan09,14709,3080,4.775649351
A23,A23,jun13,13736,3136,4.380102041
A23,A23,may13,13268,2800,4.738571429
A23,A23,apr13,12575,2663,4.722117912
A23,A23,mar13,11802,2363,4.994498519
A23,A23,feb13,12844,2462,5.216896832
A23,A23,jan13,13747,2881,4.771607081
A23,A23,dec12,9993,1995,5.009022556
A23,A23,nov12,12268,2640,4.646969697
A23,A23,oct12,11467,2422,4.734516928
A23,A23,sep12,11800,2488,4.742765273
A23,A23,aug12,11127,2350,4.734893617
A23,A23,jul12,9929,2168,4.579797048
A23,A23,jun12,9622,1626,5.917589176
A23,A23,may12,10230,1888,5.418432203
A23,A23,apr12,12390,2422,5.115606936
A23,A23,mar12,9971,2073,4.809937289
A23,A23,feb12,12296,2382,5.162048699
A23,A23,jan12,13663,2436,5.608784893
A23,A23,dec11,10431,2141,4.872022419
A23,A23,nov11,10153,2173,4.672342384
A23,A23,oct11,12883,3012,4.277224436
A23,A23,sep11,13997,2943,4.756031261
A23,A23,aug11,11377,2424,4.693481848
A23,A23,jul11,10907,2305,4.731887202
A23,A23,jun11,10398,2720,3.822794118
A23,A23,may11,12464,2720,4.582352941
A23,A23,apr11,9663,2720,3.552573529
A23,A23,mar11,11974,2720,4.402205882
A23,A23,feb11,12977,2720,4.770955882
A23,A23,jan11,11007,2720,4.046691176
A23,A23,dec10,12062,2720,4.434558824
A23,A23,nov10,10213,2720,3.754779412
A23,A23,oct10,12628,2720,4.642647059
A23,A23,sep10,14132,2720,5.195588235
A23,A23,aug10,15470,2720,5.6875
A23,A23,jul10,8560,2720,3.147058824
